id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_years,days_since_last_review,listing_age_years,n_amenities,amenity_wifi,amenity_kitchen,amenity_parking,amenity_heating,amenity_ac,amenity_tv,amenity_washer,amenity_dryer,amenity_dishwasher,amenity_free_street_parking,amenity_private_entrance,amenity_dedicated_workspace,amenity_self_checkin,amenity_pets_allowed,amenity_bathtub,price
21182192,96442537,2016-09-23,"Boston, MA",within an hour,100.0,100.0,True,Back Bay,1.0,3.0,True,False,Bay Village,42.34971,-71.06862,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Free washer \u2013 In unit"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Shampoo"", ""Keypad"", ""Hangers"", ""Wine glasses"", ""Window AC unit"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Shower gel"", ""Shared patio or balcony"", ""Kitchen"", ""Microwave"", ""Stove"", ""Indoor fireplace"", ""Self check-in"", ""Fire extinguisher"", ""Outdoor furniture"", ""TV with standard cable"", ""Coffee maker"", ""Dishes and silverware"", ""Paid parking on premises"", ""Hot water""]",2,91,1.0,14.0,1125.0,1125.0,4.3,1125.0,True,3,24,54,143,477,68,6,63,61,255,2017-10-12,2025-09-12,4.83,4.88,4.9,4.93,4.86,4.96,4.65,False,1,1,0,0,4.93,9.190965092402465,81.0,8.139630390143736,39,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,215.0
23128943,6574212,2013-05-25,"Boston, MA",within an hour,100.0,100.0,True,West End,6.0,6.0,True,True,West End,42.36558532714844,-71.06755065917969,Private room in condo,Private room,1,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Clothing storage: dresser"", ""Carbon monoxide alarm"", ""First aid kit"", ""Shared backyard \u2013 Not fully fenced"", ""Baking sheet"", ""Shared gym in building"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Lockbox"", ""Freezer"", ""Paid parking off premises"", ""Shampoo"", ""Hot water kettle"", ""Hangers"", ""Blender"", ""Cleaning products"", ""Waterfront"", ""Books and reading material"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Mosquito net"", ""Dedicated workspace"", ""Air conditioning"", ""Single level home"", ""Bed linens"", ""Oven"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Bathtub"", ""River view"", ""Self check-in"", ""Fire extinguisher"", ""Outdoor furniture"", ""Lock on bedroom door"", ""TV with standard cable"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Dishes and silverware"", ""Paid parking on premises"", ""Hot water""]",29,90,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,0,25,55,330,46,3,0,64,3,174,2018-03-17,2025-08-14,4.89,4.91,4.83,4.93,4.98,4.98,4.76,False,3,0,3,0,0.5,12.522929500342231,110.0,7.712525667351129,52,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,108.0
18023901,89328922,2016-08-11,"Boston, MA",within an hour,100.0,69.0,False,Dorchester,13.0,20.0,True,True,Dorchester,42.32116317572481,-71.05723853260125,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Freezer"", ""Shampoo"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Blender"", ""Coffee"", ""Window AC unit"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Bidet"", ""Free street parking"", ""Hot water""]",29,365,29.0,29.0,365.0,365.0,29.0,365.0,True,30,60,90,365,132,9,0,100,41,255,2018-09-18,2024-11-23,4.92,4.95,4.79,4.98,4.99,4.7,4.86,False,13,0,13,0,1.55,9.308692676249144,374.0,7.20602327173169,36,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,61.0
17559846,118122992,2017-02-25,"Lexington, MA",within an hour,100.0,100.0,False,Chinatown,4.0,4.0,True,True,Chinatown,42.34835,-71.06039,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Heating"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Smart lock"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Self check-in"", ""Fire extinguisher"", ""TV with standard cable"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",29,35,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,27,57,87,362,217,1,0,96,3,58,2017-03-19,2024-10-29,4.8,4.78,4.9,4.97,4.93,4.84,4.63,True,4,4,0,0,2.09,8.766598220396988,399.0,8.706365503080082,21,True,False,False,True,True,True,False,True,False,False,True,False,True,False,False,145.0
1318257514457269840,667031830,2024-12-14,,within an hour,100.0,98.0,True,D Street / West Broadway,3.0,3.0,True,True,South Boston Waterfront,42.35371,-71.04829,Room in hotel,Private room,4,1.0,1.0,2.0,"[""Heating"", ""Smoke alarm"", ""Safe"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Host greets you"", ""Hair dryer"", ""Essentials"", ""Pets allowed"", ""Shampoo"", ""Bikes"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Body soap"", ""Fire extinguisher"", ""TV with standard cable"", ""Coffee maker""]",1,365,1.0,1.0,365.0,365.0,1.0,365.0,True,13,38,68,154,7,7,3,78,0,42,2025-07-04,2025-09-01,4.71,4.86,4.86,4.43,4.71,5.0,4.43,True,3,0,3,0,2.56,0.9664613278576316,92.0,0.4134154688569473,23,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,592.0
1010659956299296553,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Bay Village,42.34992,-71.06943,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.3,1125.0,True,0,0,0,55,0,0,0,0,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,32,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,438.0
731719702200184603,28046328,2015-02-20,"Boston, MA",,,,False,,1.0,1.0,True,True,Brighton,42.35581,-71.15674,Entire guest suite,Entire home/apt,3,1.0,1.0,2.0,"[""Heating"", ""Smoke alarm"", ""Private entrance"", ""Carbon monoxide alarm"", ""First aid kit"", ""Shared backyard \u2013 Not fully fenced"", ""Exterior security cameras on property"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Smart lock"", ""Outdoor playground"", ""Portable fans"", ""Shampoo"", ""Hangers"", ""Coffee"", ""Mini fridge"", ""Cleaning products"", ""Window AC unit"", ""Wifi"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""36 inch HDTV with Chromecast"", ""Shower gel"", ""Body soap"", ""Conditioner"", ""Clothing storage: closet"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Fire extinguisher"", ""Free parking on premises"", ""Free street parking"", ""Hot water""]",2,28,2.0,2.0,28.0,1125.0,2.0,1110.0,True,7,26,49,228,88,25,2,58,31,150,2022-11-28,2025-09-13,4.95,4.93,4.98,4.97,4.97,4.93,4.85,False,1,1,0,0,2.56,10.781656399726216,80.0,3.0116358658453115,37,True,False,True,True,False,True,False,True,False,True,True,True,True,False,False,136.0
1470435865436002849,149617117,2017-09-07,,within an hour,100.0,100.0,True,Roxbury,3.0,16.0,True,False,Roxbury,42.329532,-71.088219,Entire rental unit,Entire home/apt,9,2.0,4.0,5.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Freezer"", ""Dining table"", ""Smart lock"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Blender"", ""Coffee"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Dryer"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Self check-in"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",1,1125,2.0,8.0,1125.0,1125.0,2.3,1125.0,True,25,49,79,354,2,2,1,89,0,12,2025-07-27,2025-09-01,2.5,2.5,3.0,3.0,2.5,3.5,2.5,True,3,3,0,0,1.02,8.235455167693361,92.0,0.3504449007529089,49,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,454.0
32330630,205269848,2018-07-26,"Boston, MA",within an hour,100.0,100.0,False,Downtown,8.0,10.0,True,True,Downtown,42.35505676269531,-71.06221008300781,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Toaster"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Keypad"", ""Hangers"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Microwave"", ""Self check-in"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",29,500,1.0,14.0,1125.0,1125.0,4.8,1125.0,True,5,23,53,258,91,1,0,62,0,58,2019-02-24,2025-02-26,4.31,4.48,4.22,4.88,4.84,4.86,4.31,True,8,5,3,0,1.14,7.353867214236824,279.0,6.770704996577686,25,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False,211.0
53195225,108560094,2016-12-26,,within an hour,100.0,100.0,,Brighton,3.0,5.0,True,False,Brighton,42.356388,-71.159355,Private room in home,Private room,1,3.0,1.0,1.0,"[""Backyard"", ""Heating"", ""Smoke alarm"", ""Building staff"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Oven"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""Free parking on premises"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Free street parking""]",1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,5,16,37,112,148,40,3,47,24,240,2021-11-30,2025-09-22,4.96,4.96,4.97,4.97,4.97,4.86,4.91,True,2,0,2,0,3.19,8.933607118412047,71.0,4.005475701574264,23,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,57.0
2014651,2155838,2012-04-16,"Boston, MA",,,,False,Jamaica Plain,1.0,1.0,True,True,Jamaica Plain,42.30593,-71.10733,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Backyard"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Patio or balcony"", ""Hangers"", ""Wifi"", ""Washer"", ""Extra pillows and blankets"", ""Bed linens"", ""Oven"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""Bathtub"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,True,30,60,90,365,38,0,0,100,0,0,2013-12-16,2019-09-02,4.62,4.81,4.58,4.83,4.86,4.56,4.36,False,1,0,1,0,0.27,13.6290212183436,2283.0,11.961670088980153,26,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,120.0
42708089,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Brighton,42.3496531,-71.14948140000001,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Dryer \u2013 In building"", ""Coffee maker"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,0,15,45,320,1,0,0,55,0,0,2021-03-22,2021-03-22,3.0,3.0,4.0,3.0,2.0,3.0,3.0,True,343,343,0,0,0.02,8.960985626283367,1716.0,4.698151950718686,28,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,231.0
1434832305310188416,693941429,2025-05-05,,within an hour,98.0,100.0,,Back Bay West,6.0,9.0,True,True,Back Bay,42.35050644813439,-71.0817356491051,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Toaster"", ""Radiant heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Freezer"", ""Dining table"", ""Pets allowed"", ""TV"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Blender"", ""Window AC unit"", ""Wifi"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Kitchen"", ""Microwave"", ""Stove"", ""Clothing storage: closet"", ""Self check-in"", ""Dishes and silverware"", ""Room-darkening shades"", ""Coffee maker: drip coffee maker"", ""Hot water""]",1,365,1.0,3.0,365.0,365.0,2.2,365.0,True,3,11,11,11,21,21,5,11,0,126,2025-06-12,2025-09-21,5.0,4.95,4.9,4.95,5.0,5.0,4.86,True,3,3,0,0,6.0,0.5776865160848734,72.0,0.4736481861738535,38,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,293.0
1338450386422122183,22541573,2014-10-14,"New York, NY",within a few hours,90.0,99.0,True,Upper East Side,266.0,1126.0,True,True,Back Bay,42.34701,-71.08213,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"[""Toaster"", ""Free washer \u2013 In unit"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Pets allowed"", ""Shampoo"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Coffee"", ""Wifi"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Exercise equipment"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Conditioner"", ""Gym"", ""TV with standard cable"", ""Coffee maker"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Hot water""]",32,270,32.0,32.0,270.0,270.0,32.0,270.0,True,0,25,55,324,0,0,0,64,0,0,,,,,,,,,,True,43,43,0,0,,11.134839151266256,,,37,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,365.0
53688867,272278152,2019-06-29,"Winthrop, MA",,,,False,Lower Allston,1.0,3.0,True,True,Allston,42.36,-71.12897,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Toaster"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Safe"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Freezer"", ""Dining table"", ""TV"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Coffee"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Bed linens"", ""Oven"", ""Paid dryer \u2013 In building"", ""Central heating"", ""Kitchen"", ""Microwave"", ""Stove"", ""Private patio or balcony"", ""Bathtub"", ""Clothing storage: closet"", ""Self check-in"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Coffee maker"", ""Central air conditioning"", ""Room-darkening shades"", ""Hot water""]",29,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,30,60,90,270,10,0,0,100,0,0,2022-01-03,2022-08-10,4.8,4.9,5.0,5.0,4.9,5.0,4.7,False,1,1,0,0,0.22,6.4284736481861735,1210.0,3.912388774811773,39,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,429.0
8634599,45402419,2015-09-29,"Boston, MA",,,,False,Jamaica Plain,7.0,9.0,True,False,Jamaica Plain,42.30928,-71.11108,Private room in guest suite,Private room,2,1.0,1.0,1.0,"[""Backyard"", ""Fire pit"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Host greets you"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Other electric stove"", ""Shampoo"", ""Hangers"", ""Window AC unit"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Hammock"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Private patio or balcony"", ""Fire extinguisher"", ""BBQ grill"", ""Garden view"", ""Outdoor furniture"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,True,30,60,90,365,39,0,0,99,0,0,2015-10-05,2019-10-29,4.54,4.51,4.77,4.87,4.67,4.9,4.36,False,3,0,3,0,0.32,10.17659137577002,2226.0,10.160164271047227,35,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,141.0
1023408052086856440,163848078,2017-12-23,"Boston, MA",within an hour,87.0,76.0,False,East Cambridge,102.0,193.0,True,True,Mission Hill,42.32981704417486,-71.11246502615985,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,"[""Free washer \u2013 In unit"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Dining table"", ""Pets allowed"", ""TV"", ""Blender"", ""Cleaning products"", ""Wifi"", ""Shared pool - available seasonally"", ""Oven"", ""Central heating"", ""Exercise equipment"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Conditioner"", ""Coffee maker: Keurig coffee machine"", ""BBQ grill"", ""Gym"", ""Central air conditioning"", ""Dishes and silverware"", ""Pool table"", ""Bidet"", ""Free street parking""]",29,365,29.0,29.0,365.0,365.0,29.0,365.0,True,30,60,90,365,2,2,0,100,1,116,2024-12-23,2025-07-14,3.5,3.5,3.0,3.5,4.5,4.0,3.5,False,72,72,0,0,0.22,7.942505133470226,141.0,0.9418206707734428,33,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,409.0
17023481,22541573,2014-10-14,"New York, NY",within a few hours,90.0,99.0,True,Upper East Side,266.0,1126.0,True,True,Leather District,42.35137,-71.05871,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Toaster"", ""Free washer \u2013 In unit"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Building staff"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Pets allowed"", ""Shampoo"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Coffee"", ""Wifi"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Exercise equipment"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Conditioner"", ""Self check-in"", ""Gym"", ""TV with standard cable"", ""Coffee maker"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Hot water""]",32,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,True,0,19,49,318,6,1,0,58,0,64,2017-04-03,2025-04-06,4.5,4.33,4.67,4.6,4.67,4.4,4.2,True,43,43,0,0,0.06,11.134839151266256,240.0,8.6652977412731,40,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,257.0
862441882772498141,3263797,2012-08-15,"Boston, MA",,,,False,Dorchester,1.0,1.0,True,True,Dorchester,42.31914890858806,-71.0543593840498,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Air conditioning"", ""First aid kit"", ""Outdoor dining area"", ""Kitchen""]",29,365,29.0,29.0,365.0,365.0,29.0,365.0,True,29,59,89,364,1,0,0,99,0,0,2023-05-05,2023-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,1,0,0,0.03,13.297741273100616,942.0,2.5790554414784395,9,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,158.0
1350027270101745505,533234561,2023-08-22,"New York, NY",within a few hours,98.0,50.0,False,Northwest Washington,602.0,1413.0,True,True,Dorchester,42.30101419399728,-71.08331082198372,Private room in rental unit,Private room,1,0.0,1.0,1.0,"[""Microwave"", ""Heating"", ""Wifi"", ""Dishwasher"", ""Self check-in"", ""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Cooking basics"", ""Lockbox"", ""Oven"", ""Dryer"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",91,365,91.0,91.0,365.0,365.0,91.0,365.0,True,27,57,87,149,0,0,0,97,0,0,,,,,,,,,,False,51,4,47,0,,2.2806297056810405,,,16,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,48.0
1475611603049769719,69587,2010-01-11,"Boston, MA",within an hour,100.0,97.0,True,East Boston,8.0,8.0,True,True,East Boston,42.37645,-71.03727,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Freezer"", ""Dining table"", ""Shampoo"", ""Keypad"", ""Hot water kettle"", ""Coffee"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Microwave"", ""Conditioner"", ""Self check-in"", ""Fire extinguisher"", ""Free parking on premises"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hot water""]",1,14,1.0,1.0,14.0,14.0,1.0,14.0,True,13,43,73,348,5,5,2,83,0,30,2025-08-03,2025-09-14,5.0,4.8,5.0,4.8,5.0,5.0,4.8,True,6,0,6,0,2.88,15.890485968514716,79.0,0.3312799452429842,25,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,130.0
1376244698015426704,161141007,2017-12-03,"Boston, MA",within a few hours,91.0,92.0,False,Prudential / St. Botolph,1.0,1.0,True,True,Back Bay,42.34618,-71.08082,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Refrigerator"", ""Freezer"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Blender"", ""Coffee"", ""Paid parking on premises"", ""Rice maker"", ""Wifi"", ""Washer"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Dryer"", ""Shower gel"", ""Kitchen"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Sound system"", ""Indoor fireplace"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Bidet"", ""Room-darkening shades"", ""Hot water""]",2,365,1.0,30.0,365.0,365.0,6.5,365.0,True,1,3,16,70,26,26,1,16,0,156,2025-03-29,2025-08-25,4.96,4.88,4.92,4.85,5.0,5.0,4.81,False,1,0,1,0,4.33,7.997262149212868,99.0,0.6789869952087612,40,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,123.0
